"순번","ID","도시계획코드","분류명","조서ID","고시ID","라벨명","고시일자","X좌표","Y좌표"
"38620","생활서비스시설_공원_0218","ZON216","생활서비스시설_공원"," "," ","강변공원(중랑천)"," ","",""
"38621","생활서비스시설_공원_0221","ZON216","생활서비스시설_공원"," "," ","소공원(용답꽃공원)"," ","",""
"38622","생활서비스시설_공원_0224","ZON216","생활서비스시설_공원"," "," ","소공원(응봉쉼터)"," ","",""
"38623","생활서비스시설_공원_0225","ZON216","생활서비스시설_공원"," "," ","강변공원(전농천)"," ","",""
"38624","생활서비스시설_공원_0226","ZON216","생활서비스시설_공원"," "," ","강변공원(중랑천)"," ","",""
"38625","생활서비스시설_공원_0234","ZON216","생활서비스시설_공원"," "," ","어린이공원(상원)"," ","",""
"38626","생활서비스시설_공원_0239","ZON216","생활서비스시설_공원"," "," ","어린이공원(온달)"," ","",""
"38627","생활서비스시설_공원_0242","ZON216","생활서비스시설_공원"," "," ","마을마당(구의동)"," ","",""
"38628","생활서비스시설_공원_0246","ZON216","생활서비스시설_공원"," "," ","어린이공원(장미)"," ","",""
"38629","생활서비스시설_공원_0249","ZON216","생활서비스시설_공원"," "," ","어린이공원(자마장)"," ","",""
"38630","생활서비스시설_공원_0252","ZON216","생활서비스시설_공원"," "," ","마을마당(중곡1동)"," ","",""
"38631","생활서비스시설_공원_0254","ZON216","생활서비스시설_공원"," "," ","어린이공원(무궁화)"," ","",""
"38632","생활서비스시설_공원_0257","ZON216","생활서비스시설_공원"," "," ","어린이공원(금모래)"," ","",""
"38633","생활서비스시설_공원_0259","ZON216","생활서비스시설_공원"," "," ","근린공원(약초원)"," ","",""
"38634","생활서비스시설_공원_0263","ZON216","생활서비스시설_공원"," "," ","어린이공원(정말)"," ","",""
"38635","생활서비스시설_공원_0266","ZON216","생활서비스시설_공원"," "," ","마을마당(구의동제2)"," ","",""
"40060","생활서비스시설_공원_1558","ZON216","생활서비스시설_공원"," "," ","어린이공원(동덕)"," ","",""
"40061","생활서비스시설_공원_1559","ZON216","생활서비스시설_공원"," "," ","어린이공원(세화)"," ","",""
"40062","생활서비스시설_공원_1560","ZON216","생활서비스시설_공원"," "," ","어린이공원(동산)"," ","",""
"40063","생활서비스시설_공원_1562","ZON216","생활서비스시설_공원"," "," ","근린공원(사평리)"," ","",""
"40064","생활서비스시설_공원_1563","ZON216","생활서비스시설_공원"," "," ","마을마당(양재동)"," ","",""
"40065","생활서비스시설_공원_1564","ZON216","생활서비스시설_공원"," "," ","어린이공원(주흥)"," ","",""
"40066","생활서비스시설_공원_1566","ZON216","생활서비스시설_공원"," "," ","어린이공원(푸른)"," ","",""
"40067","생활서비스시설_공원_1567","ZON216","생활서비스시설_공원"," "," ","어린이공원(신중)"," ","",""
"40068","생활서비스시설_공원_1568","ZON216","생활서비스시설_공원"," "," ","어린이공원(안뜰)"," ","",""
"40069","생활서비스시설_공원_1570","ZON216","생활서비스시설_공원"," "," ","어린이공원(아래샘)"," ","",""
"40070","생활서비스시설_공원_1571","ZON216","생활서비스시설_공원"," "," ","어린이공원(역삼개나리)"," ","",""
"40071","생활서비스시설_공원_1573","ZON216","생활서비스시설_공원"," "," ","근린공원(도산)"," ","",""
"40072","생활서비스시설_공원_1575","ZON216","생활서비스시설_공원"," "," ","어린이공원(예지)"," ","",""
"40073","생활서비스시설_공원_1576","ZON216","생활서비스시설_공원"," "," ","마을마당(싸리고개)"," ","",""
"40074","생활서비스시설_공원_1577","ZON216","생활서비스시설_공원"," "," ","근린공원(배밭)"," ","",""
"40075","생활서비스시설_공원_1579","ZON216","생활서비스시설_공원"," "," ","어린이공원(역삼소나무)"," ","",""
"40076","생활서비스시설_공원_1580","ZON216","생활서비스시설_공원"," "," ","어린이공원(논현소나무)"," ","",""
"40077","생활서비스시설_공원_1581","ZON216","생활서비스시설_공원"," "," ","어린이공원(압구정은행나무)"," ","",""
"40078","생활서비스시설_공원_1583","ZON216","생활서비스시설_공원"," "," ","근린공원(학동)"," ","",""
"40079","생활서비스시설_공원_1584","ZON216","생활서비스시설_공원"," "," ","마을마당(포이동)"," ","",""
"40080","생활서비스시설_공원_1587","ZON216","생활서비스시설_공원"," "," ","어린이공원(도곡까치)"," ","",""
"40081","생활서비스시설_공원_1588","ZON216","생활서비스시설_공원"," "," ","어린이공원(개포)"," ","",""
"40082","생활서비스시설_공원_1589","ZON216","생활서비스시설_공원"," "," ","어린이공원(신사무궁화)"," ","",""
"40083","생활서비스시설_공원_1590","ZON216","생활서비스시설_공원"," "," ","어린이공원(한마음)"," ","",""
"40084","생활서비스시설_공원_1591","ZON216","생활서비스시설_공원"," "," ","어린이공원(역삼까치)"," ","",""
"40085","생활서비스시설_공원_1593","ZON216","생활서비스시설_공원"," "," ","어린이공원(수서까치)"," ","",""
"40086","생활서비스시설_공원_1594","ZON216","생활서비스시설_공원"," "," ","어린이공원(일원까치)"," ","",""
"40087","생활서비스시설_공원_1596","ZON216","생활서비스시설_공원"," "," ","어린이공원(수서목련)"," ","",""
"40088","생활서비스시설_공원_1597","ZON216","생활서비스시설_공원"," "," ","어린이공원(역삼장미)"," ","",""
"40089","생활서비스시설_공원_1598","ZON216","생활서비스시설_공원"," "," ","어린이공원(일원상록수)"," ","",""
"40090","생활서비스시설_공원_1599","ZON216","생활서비스시설_공원"," "," ","어린이공원(수서개나리)"," ","",""
"40091","생활서비스시설_공원_1501","ZON216","생활서비스시설_공원"," "," ","어린이공원(암산)"," ","",""
"40092","생활서비스시설_공원_1503","ZON216","생활서비스시설_공원"," "," ","근린공원(서리풀<시공원>)"," ","",""
"40093","생활서비스시설_공원_1509","ZON216","생활서비스시설_공원"," "," ","어린이공원(하명달)"," ","",""
"40094","생활서비스시설_공원_1512","ZON216","생활서비스시설_공원"," "," ","어린이공원(방현)"," ","",""
"40095","생활서비스시설_공원_1255","ZON216","생활서비스시설_공원"," "," ","어린이공원(동산)"," ","",""
"40096","생활서비스시설_공원_1257","ZON216","생활서비스시설_공원"," "," ","도시자연공원((관악산)<시공원>)"," ","",""
"40097","생활서비스시설_공원_1258","ZON216","생활서비스시설_공원"," "," ","어린이공원(정훈)"," ","",""
"40098","생활서비스시설_공원_1259","ZON216","생활서비스시설_공원"," "," ","어린이공원(옥계)"," ","",""
"40099","생활서비스시설_공원_1260","ZON216","생활서비스시설_공원"," "," ","어린이공원(참새)"," ","",""
"40100","생활서비스시설_공원_1262","ZON216","생활서비스시설_공원"," "," ","어린이공원(산장)"," ","",""
"40101","생활서비스시설_공원_1263","ZON216","생활서비스시설_공원"," "," ","어린이공원(다람쥐)"," ","",""
"40102","생활서비스시설_공원_1264","ZON216","생활서비스시설_공원"," "," ","어린이공원(한사랑)"," ","",""
"40103","생활서비스시설_공원_1266","ZON216","생활서비스시설_공원"," "," ","어린이공원(꾸러기)"," ","",""
"40104","생활서비스시설_공원_1267","ZON216","생활서비스시설_공원"," "," ","마을마당(모아래)"," ","",""
"40105","생활서비스시설_공원_1270","ZON216","생활서비스시설_공원"," "," ","어린이공원(조마)"," ","",""
"40106","생활서비스시설_공원_1271","ZON216","생활서비스시설_공원"," "," ","어린이공원(단군)"," ","",""
"38733","생활서비스시설_공원_0031","ZON216","생활서비스시설_공원"," "," ","강변공원(뚝섬지구)"," ","",""
"38734","생활서비스시설_공원_0032","ZON216","생활서비스시설_공원"," "," ","근린공원(문정동근린공원)"," ","",""
"38735","생활서비스시설_공원_0267","ZON216","생활서비스시설_공원"," "," ","어린이공원(구둘)"," ","",""
"38736","생활서비스시설_공원_0268","ZON216","생활서비스시설_공원"," "," ","어린이공원(한아름)"," ","",""
"38737","생활서비스시설_공원_0269","ZON216","생활서비스시설_공원"," "," ","어린이공원(푸른동산)"," ","",""
"38738","생활서비스시설_공원_0270","ZON216","생활서비스시설_공원"," "," ","어린이공원(구의가로휴식)"," ","",""
"38739","생활서비스시설_공원_0091","ZON216","생활서비스시설_공원"," "," ","근린공원(동묘)"," ","",""
"38740","생활서비스시설_공원_0092","ZON216","생활서비스시설_공원"," "," ","근린공원(종묘)"," ","",""
"38741","생활서비스시설_공원_0095","ZON216","생활서비스시설_공원"," "," ","광장(세종로광장)"," ","",""
"38742","생활서비스시설_공원_0097","ZON216","생활서비스시설_공원"," "," ","어린이공원(경학)"," ","",""
"38743","생활서비스시설_공원_0100","ZON216","생활서비스시설_공원"," "," ","소공원(효자동쉼터)"," ","",""
"38744","생활서비스시설_공원_0102","ZON216","생활서비스시설_공원"," "," ","근린공원(연지)"," ","",""
"38745","생활서비스시설_공원_0103","ZON216","생활서비스시설_공원"," "," ","어린이공원(참샘골)"," ","",""
"38746","생활서비스시설_공원_0105","ZON216","생활서비스시설_공원"," "," ","어린이공원(당고개)"," ","",""
"38747","생활서비스시설_공원_0108","ZON216","생활서비스시설_공원"," "," ","어린이공원(의주로)"," ","",""
"38748","생활서비스시설_공원_0109","ZON216","생활서비스시설_공원"," "," ","어린이공원(무교)"," ","",""
"38749","생활서비스시설_공원_0110","ZON216","생활서비스시설_공원"," "," ","어린이공원(마루어린이공원)"," ","",""
"38750","생활서비스시설_공원_0112","ZON216","생활서비스시설_공원"," "," ","어린이공원(묵정)"," ","",""
"38751","생활서비스시설_공원_0113","ZON216","생활서비스시설_공원"," "," ","마을마당(떡복이골목)"," ","",""
"38752","생활서비스시설_공원_0115","ZON216","생활서비스시설_공원"," "," ","소공원(1동1마을공원)"," ","",""
"39311","생활서비스시설_공원_0639","ZON216","생활서비스시설_공원"," "," ","어린이공원(상록수)"," ","",""
"39312","생활서비스시설_공원_0640","ZON216","생활서비스시설_공원"," "," ","어린이공원(백합)"," ","",""
"39313","생활서비스시설_공원_0642","ZON216","생활서비스시설_공원"," "," ","근린공원(온수)"," ","",""
"39314","생활서비스시설_공원_0643","ZON216","생활서비스시설_공원"," "," ","마을마당(나누리)"," ","",""
"39315","생활서비스시설_공원_0644","ZON216","생활서비스시설_공원"," "," ","어린이공원(봉숭아)"," ","",""
"39316","생활서비스시설_공원_0645","ZON216","생활서비스시설_공원"," "," ","근린공원(삿갓봉)"," ","",""
"39317","생활서비스시설_공원_0646","ZON216","생활서비스시설_공원"," "," ","근린공원(상계)"," ","",""
"39318","생활서비스시설_공원_0647","ZON216","생활서비스시설_공원"," "," ","어린이공원(무궁화)"," ","",""
"39319","생활서비스시설_공원_0648","ZON216","생활서비스시설_공원"," "," ","어린이공원(은하수)"," ","",""
"39320","생활서비스시설_공원_0649","ZON216","생활서비스시설_공원"," "," ","어린이공원(늘푸른)"," ","",""
"39321","생활서비스시설_공원_0650","ZON216","생활서비스시설_공원"," "," ","근린공원(양지)"," ","",""
"39322","생활서비스시설_공원_0651","ZON216","생활서비스시설_공원"," "," ","어린이공원(온곡)"," ","",""
"39323","생활서비스시설_공원_0653","ZON216","생활서비스시설_공원"," "," ","근린공원(원터)"," ","",""
"39324","생활서비스시설_공원_0654","ZON216","생활서비스시설_공원"," "," ","어린이공원(꿈나라)"," ","",""
"39325","생활서비스시설_공원_0655","ZON216","생활서비스시설_공원"," "," ","어린이공원(한아름)"," ","",""
"39326","생활서비스시설_공원_0657","ZON216","생활서비스시설_공원"," "," ","어린이공원(갓바위)"," ","",""
"39327","생활서비스시설_공원_0658","ZON216","생활서비스시설_공원"," "," ","마을마당(공릉2)"," ","",""
"39328","생활서비스시설_공원_0660","ZON216","생활서비스시설_공원"," "," ","마을마당(오장골)"," ","",""
"39329","생활서비스시설_공원_0661","ZON216","생활서비스시설_공원"," "," ","어린이공원(비둘기)"," ","",""
"39330","생활서비스시설_공원_0662","ZON216","생활서비스시설_공원"," "," ","어린이공원(기린)"," ","",""
"39331","생활서비스시설_공원_0664","ZON216","생활서비스시설_공원"," "," ","어린이공원(국화)"," ","",""
"39332","생활서비스시설_공원_0665","ZON216","생활서비스시설_공원"," "," ","어린이공원(감나무)"," ","",""
"39333","생활서비스시설_공원_0667","ZON216","생활서비스시설_공원"," "," ","어린이공원(신창)"," ","",""
"39334","생활서비스시설_공원_0668","ZON216","생활서비스시설_공원"," "," ","어린이공원(당현)"," ","",""
"39335","생활서비스시설_공원_0669","ZON216","생활서비스시설_공원"," "," ","어린이공원(이화)"," ","",""
"39336","생활서비스시설_공원_0672","ZON216","생활서비스시설_공원"," "," ","어린이공원(배꽃)"," ","",""
"39337","생활서비스시설_공원_0673","ZON216","생활서비스시설_공원"," "," ","어린이공원(연지)"," ","",""
"39338","생활서비스시설_공원_0674","ZON216","생활서비스시설_공원"," "," ","어린이공원(목련)"," ","",""
"39339","생활서비스시설_공원_0675","ZON216","생활서비스시설_공원"," "," ","어린이공원(월계)"," ","",""
"39340","생활서비스시설_공원_0677","ZON216","생활서비스시설_공원"," "," ","마을마당(양지마을마당)"," ","",""
"39341","생활서비스시설_공원_0678","ZON216","생활서비스시설_공원"," "," ","마을마당(월계2)"," ","",""
"39342","생활서비스시설_공원_0679","ZON216","생활서비스시설_공원"," "," ","어린이공원(참새)"," ","",""
"39343","생활서비스시설_공원_0681","ZON216","생활서비스시설_공원"," "," ","어린이공원(꿈나무)"," ","",""
"39344","생활서비스시설_공원_0682","ZON216","생활서비스시설_공원"," "," ","어린이공원(샘터)"," ","",""
"39345","생활서비스시설_공원_0683","ZON216","생활서비스시설_공원"," "," ","어린이공원(산철쭉)"," ","",""
"39346","생활서비스시설_공원_0685","ZON216","생활서비스시설_공원"," "," ","어린이공원(삼들)"," ","",""
"39347","생활서비스시설_공원_0686","ZON216","생활서비스시설_공원"," "," ","어린이공원(햇빛)"," ","",""
"39348","생활서비스시설_공원_0687","ZON216","생활서비스시설_공원"," "," ","어린이공원(개미)"," ","",""
"39349","생활서비스시설_공원_0689","ZON216","생활서비스시설_공원"," "," ","어린이공원(갈월)"," ","",""
"39350","생활서비스시설_공원_0690","ZON216","생활서비스시설_공원"," "," ","어린이공원(안골)"," ","",""
"39351","생활서비스시설_공원_0692","ZON216","생활서비스시설_공원"," "," ","근린공원(한글비)"," ","",""
"39352","생활서비스시설_공원_0693","ZON216","생활서비스시설_공원"," "," ","근린공원(당현천)"," ","",""
"39353","생활서비스시설_공원_0695","ZON216","생활서비스시설_공원"," "," ","어린이공원(물보라)"," ","",""
"39354","생활서비스시설_공원_0696","ZON216","생활서비스시설_공원"," "," ","마을마당(안산)"," ","",""
"39355","생활서비스시설_공원_0697","ZON216","생활서비스시설_공원"," "," ","마을마당(상계10)"," ","",""
"38636","생활서비스시설_공원_0271","ZON216","생활서비스시설_공원"," "," ","어린이공원(장독골)"," ","",""
"38637","생활서비스시설_공원_0273","ZON216","생활서비스시설_공원"," "," ","어린이공원(군자)"," ","",""
"38638","생활서비스시설_공원_0277","ZON216","생활서비스시설_공원"," "," ","어린이공원(개나리)"," ","",""
"38639","생활서비스시설_공원_0279","ZON216","생활서비스시설_공원"," "," ","강변공원(중랑천둔치)"," ","",""
"38640","생활서비스시설_공원_0282","ZON216","생활서비스시설_공원"," "," ","어린이공원(구의)"," ","",""
"38641","생활서비스시설_공원_0033","ZON216","생활서비스시설_공원"," "," ","강변공원(망원지구)"," ","",""
"38642","생활서비스시설_공원_0034","ZON216","생활서비스시설_공원"," "," ","강변공원((광나루지구))"," ","",""
"38643","생활서비스시설_공원_0036","ZON216","생활서비스시설_공원"," "," ","강변공원(잠실지구)"," ","",""
"38644","생활서비스시설_공원_0037","ZON216","생활서비스시설_공원"," "," ","기타공원(월드컵)"," ","",""
"38645","생활서비스시설_공원_0038","ZON216","생활서비스시설_공원"," "," ","근린공원(월드컵)"," ","",""
"38646","생활서비스시설_공원_0040","ZON216","생활서비스시설_공원"," "," ","근린공원(나들이공원)"," ","",""
"40107","생활서비스시설_공원_1272","ZON216","생활서비스시설_공원"," "," ","어린이공원(남문)"," ","",""
"40108","생활서비스시설_공원_1273","ZON216","생활서비스시설_공원"," "," ","어린이공원(비둘기)"," ","",""
"40109","생활서비스시설_공원_1276","ZON216","생활서비스시설_공원"," "," ","어린이공원(다사랑)"," ","",""
"40110","생활서비스시설_공원_1278","ZON216","생활서비스시설_공원"," "," ","어린이공원(신우)"," ","",""
"40111","생활서비스시설_공원_1279","ZON216","생활서비스시설_공원"," "," ","마을마당(신길6)"," ","",""
"40112","생활서비스시설_공원_1280","ZON216","생활서비스시설_공원"," "," ","마을마당(신길3동)"," ","",""
"40113","생활서비스시설_공원_1281","ZON216","생활서비스시설_공원"," "," ","마을마당(신길2)"," ","",""
"40114","생활서비스시설_공원_1283","ZON216","생활서비스시설_공원"," "," ","마을마당(도림2)"," ","",""
"40115","생활서비스시설_공원_1284","ZON216","생활서비스시설_공원"," "," ","어린이공원(산성)"," ","",""
"40116","생활서비스시설_공원_1286","ZON216","생활서비스시설_공원"," "," ","근린공원(대림)"," ","",""
"40117","생활서비스시설_공원_1287","ZON216","생활서비스시설_공원"," "," ","어린이공원(강마을)"," ","",""
"40118","생활서비스시설_공원_1289","ZON216","생활서비스시설_공원"," "," ","마을마당(당산2동)"," ","",""
"40119","생활서비스시설_공원_1290","ZON216","생활서비스시설_공원"," "," ","마을마당(당산동)"," ","",""
"40120","생활서비스시설_공원_1291","ZON216","생활서비스시설_공원"," "," ","마을마당(신길6)"," ","",""
"40121","생활서비스시설_공원_1293","ZON216","생활서비스시설_공원"," "," ","근린공원(자매)"," ","",""
"40122","생활서비스시설_공원_1295","ZON216","생활서비스시설_공원"," "," ","어린이공원(양평)"," ","",""
"40123","생활서비스시설_공원_1297","ZON216","생활서비스시설_공원"," "," ","어린이공원(동심)"," ","",""
"40124","생활서비스시설_공원_1299","ZON216","생활서비스시설_공원"," "," ","어린이공원(평화)"," ","",""
"40125","생활서비스시설_공원_1300","ZON216","생활서비스시설_공원"," "," ","어린이공원(원지)"," ","",""
"40126","생활서비스시설_공원_1201","ZON216","생활서비스시설_공원"," "," ","어린이공원(구로리)"," ","",""
"40127","생활서비스시설_공원_1205","ZON216","생활서비스시설_공원"," "," ","어린이공원(꿈마을)"," ","",""
"40128","생활서비스시설_공원_1209","ZON216","생활서비스시설_공원"," "," ","마을마당(신도림동)"," ","",""
"40129","생활서비스시설_공원_1212","ZON216","생활서비스시설_공원"," "," ","마을마당(개봉본동)"," ","",""
"40130","생활서비스시설_공원_1216","ZON216","생활서비스시설_공원"," "," ","어린이공원(오금)"," ","",""
"40131","생활서비스시설_공원_1219","ZON216","생활서비스시설_공원"," "," ","마을마당(구로3동2)"," ","",""
"40132","생활서비스시설_공원_1222","ZON216","생활서비스시설_공원"," "," ","어린이공원(골목)"," ","",""
"40133","생활서비스시설_공원_1223","ZON216","생활서비스시설_공원"," "," ","근린공원((계남)<시공원>)"," ","",""
"40134","생활서비스시설_공원_1228","ZON216","생활서비스시설_공원"," "," ","어린이공원(푸른골)"," ","",""
"40135","생활서비스시설_공원_1231","ZON216","생활서비스시설_공원"," "," ","어린이공원(꿈나무)"," ","",""
"40136","생활서비스시설_공원_1235","ZON216","생활서비스시설_공원"," "," ","어린이공원(효봉)"," ","",""
"40137","생활서비스시설_공원_1237","ZON216","생활서비스시설_공원"," "," ","어린이공원(해태)"," ","",""
"40138","생활서비스시설_공원_1241","ZON216","생활서비스시설_공원"," "," ","마을마당(능골)"," ","",""
"40139","생활서비스시설_공원_1243","ZON216","생활서비스시설_공원"," "," ","광장(독산본동다목적광장)"," ","",""
"40140","생활서비스시설_공원_1246","ZON216","생활서비스시설_공원"," "," ","어린이공원(무아래)"," ","",""
"38753","생활서비스시설_공원_0116","ZON216","생활서비스시설_공원"," "," ","어린이공원(약수)"," ","",""
"38754","생활서비스시설_공원_0118","ZON216","생활서비스시설_공원"," "," ","어린이공원(충현)"," ","",""
"38755","생활서비스시설_공원_0120","ZON216","생활서비스시설_공원"," "," ","어린이공원(다산)"," ","",""
"38756","생활서비스시설_공원_0122","ZON216","생활서비스시설_공원"," "," ","어린이공원(순화)"," ","",""
"38757","생활서비스시설_공원_0124","ZON216","생활서비스시설_공원"," "," ","마을마당(필동)"," ","",""
"38758","생활서비스시설_공원_0125","ZON216","생활서비스시설_공원"," "," ","마을마당(신당1동)"," ","",""
"38759","생활서비스시설_공원_0127","ZON216","생활서비스시설_공원"," "," ","근린공원(무교)"," ","",""
"38760","생활서비스시설_공원_0128","ZON216","생활서비스시설_공원"," "," ","어린이공원(늘푸른어린이공원)"," ","",""
"38761","생활서비스시설_공원_0130","ZON216","생활서비스시설_공원"," "," ","어린이공원(진달래)"," ","",""
"38762","생활서비스시설_공원_0133","ZON216","생활서비스시설_공원"," "," ","근린공원(정동)"," ","",""
"38763","생활서비스시설_공원_0135","ZON216","생활서비스시설_공원"," "," ","마을마당(남학동)"," ","",""
"38764","생활서비스시설_공원_0137","ZON216","생활서비스시설_공원"," "," ","어린이공원(한남)"," ","",""
"38765","생활서비스시설_공원_0139","ZON216","생활서비스시설_공원"," "," ","어린이공원(청파(1동1마을))"," ","",""
"38766","생활서비스시설_공원_0141","ZON216","생활서비스시설_공원"," "," ","기타공원(이태원마을숲)"," ","",""
"38767","생활서비스시설_공원_0143","ZON216","생활서비스시설_공원"," "," ","마을마당(보광)"," ","",""
"38768","생활서비스시설_공원_0144","ZON216","생활서비스시설_공원"," "," ","어린이공원(성남)"," ","",""
"38769","생활서비스시설_공원_0145","ZON216","생활서비스시설_공원"," "," ","어린이놀이터((가칭)신창)"," ","",""
"38770","생활서비스시설_공원_0147","ZON216","생활서비스시설_공원"," "," ","어린이공원(효창)"," ","",""
"38771","생활서비스시설_공원_0149","ZON216","생활서비스시설_공원"," "," ","어린이공원(이촌)"," ","",""
"38772","생활서비스시설_공원_0150","ZON216","생활서비스시설_공원"," "," ","어린이공원(꿈나무)"," ","",""
"38773","생활서비스시설_공원_0152","ZON216","생활서비스시설_공원"," "," ","어린이공원(동자)"," ","",""
"38774","생활서비스시설_공원_0153","ZON216","생활서비스시설_공원"," "," ","어린이공원(보광)"," ","",""
"38775","생활서비스시설_공원_0155","ZON216","생활서비스시설_공원"," "," ","어린이놀이터((가칭)후암)"," ","",""
"38776","생활서비스시설_공원_0156","ZON216","생활서비스시설_공원"," "," ","마을마당(한남2)"," ","",""
"38777","생활서비스시설_공원_0158","ZON216","생활서비스시설_공원"," "," ","어린이공원(도원)"," ","",""
"38778","생활서비스시설_공원_0160","ZON216","생활서비스시설_공원"," "," ","어린이공원(한마음)"," ","",""
"38779","생활서비스시설_공원_0161","ZON216","생활서비스시설_공원"," "," ","어린이공원(비상)"," ","",""
"38780","생활서비스시설_공원_0163","ZON216","생활서비스시설_공원"," "," ","어린이공원(새싹)"," ","",""
"38781","생활서비스시설_공원_0164","ZON216","생활서비스시설_공원"," "," ","마을마당(산천)"," ","",""
"38782","생활서비스시설_공원_0167","ZON216","생활서비스시설_공원"," "," ","어린이공원(청암)"," ","",""
"38783","생활서비스시설_공원_0169","ZON216","생활서비스시설_공원"," "," ","마을마당(효창2)"," ","",""
"39357","생활서비스시설_공원_0601","ZON216","생활서비스시설_공원"," "," ","어린이공원(다람쥐)"," ","",""
"39358","생활서비스시설_공원_0604","ZON216","생활서비스시설_공원"," "," ","어린이공원(청솔)"," ","",""
"39359","생활서비스시설_공원_0608","ZON216","생활서비스시설_공원"," "," ","어린이공원(송림)"," ","",""
"39360","생활서비스시설_공원_0612","ZON216","생활서비스시설_공원"," "," ","마을마당(공릉3동소공원)"," ","",""
"39361","생활서비스시설_공원_0616","ZON216","생활서비스시설_공원"," "," ","어린이공원(앵무새)"," ","",""
"39362","생활서비스시설_공원_0619","ZON216","생활서비스시설_공원"," "," ","어린이공원(꽃사슴)"," ","",""
"39363","생활서비스시설_공원_0622","ZON216","생활서비스시설_공원"," "," ","어린이공원(희망)"," ","",""
"39364","생활서비스시설_공원_0626","ZON216","생활서비스시설_공원"," "," ","어린이공원(종달새)"," ","",""
"39365","생활서비스시설_공원_0629","ZON216","생활서비스시설_공원"," "," ","어린이공원(코스모스)"," ","",""
"39366","생활서비스시설_공원_0633","ZON216","생활서비스시설_공원"," "," ","어린이공원(옹달샘)"," ","",""
"39367","생활서비스시설_공원_0701","ZON216","생활서비스시설_공원"," "," ","어린이공원(들국화)"," ","",""
"39368","생활서비스시설_공원_0641","ZON216","생활서비스시설_공원"," "," ","근린공원(초안산<시공원>)"," ","",""
"39369","생활서비스시설_공원_0652","ZON216","생활서비스시설_공원"," "," ","어린이공원(솜다리)"," ","",""
"39370","생활서비스시설_공원_0656","ZON216","생활서비스시설_공원"," "," ","어린이공원(달빛)"," ","",""
"39371","생활서비스시설_공원_0659","ZON216","생활서비스시설_공원"," "," ","어린이공원(뻐꾸기)"," ","",""
"39372","생활서비스시설_공원_0663","ZON216","생활서비스시설_공원"," "," ","마을마당(상계3)"," ","",""
"39373","생활서비스시설_공원_0666","ZON216","생활서비스시설_공원"," "," ","어린이공원(나팔꽃)"," ","",""
"39374","생활서비스시설_공원_0893","ZON216","생활서비스시설_공원"," "," ","마을마당(서강나루)"," ","",""
"39375","생활서비스시설_공원_0894","ZON216","생활서비스시설_공원"," "," ","어린이공원(창전)"," ","",""
"39376","생활서비스시설_공원_0895","ZON216","생활서비스시설_공원"," "," ","어린이공원(복사꽃)"," ","",""
"39377","생활서비스시설_공원_0896","ZON216","생활서비스시설_공원"," "," ","마을마당(당인동)"," ","",""
"39378","생활서비스시설_공원_0897","ZON216","생활서비스시설_공원"," "," ","어린이공원(성황당)"," ","",""
"39379","생활서비스시설_공원_0898","ZON216","생활서비스시설_공원"," "," ","어린이공원(서교)"," ","",""
"39380","생활서비스시설_공원_0899","ZON216","생활서비스시설_공원"," "," ","어린이공원(염리)"," ","",""
"39381","생활서비스시설_공원_0900","ZON216","생활서비스시설_공원"," "," ","어린이공원(와우)"," ","",""
"39382","생활서비스시설_공원_0803","ZON216","생활서비스시설_공원"," "," ","어린이공원(북가좌정원지구)"," ","",""
"39383","생활서비스시설_공원_0808","ZON216","생활서비스시설_공원"," "," ","어린이공원(신가)"," ","",""
"39384","생활서비스시설_공원_0811","ZON216","생활서비스시설_공원"," "," ","근린공원(창천)"," ","",""
"39385","생활서비스시설_공원_0814","ZON216","생활서비스시설_공원"," "," ","마을마당(창천동골목공원)"," ","",""
"39386","생활서비스시설_공원_0820","ZON216","생활서비스시설_공원"," "," ","어린이공원(연가)"," ","",""
"39387","생활서비스시설_공원_0824","ZON216","생활서비스시설_공원"," "," ","마을마당(답동)"," ","",""
"39388","생활서비스시설_공원_0831","ZON216","생활서비스시설_공원"," "," ","마을마당(연희지하차도상단휴식공간)"," ","",""
"39389","생활서비스시설_공원_0834","ZON216","생활서비스시설_공원"," "," ","어린이공원(가재울)"," ","",""
"39390","생활서비스시설_공원_0837","ZON216","생활서비스시설_공원"," "," ","어린이공원(남가좌8)"," ","",""
"39391","생활서비스시설_공원_0839","ZON216","생활서비스시설_공원"," "," ","마을마당(홍제3동6-71일대골목공원)"," ","",""
"39392","생활서비스시설_공원_0843","ZON216","생활서비스시설_공원"," "," ","마을마당(굴레방)"," ","",""
"39393","생활서비스시설_공원_0844","ZON216","생활서비스시설_공원"," "," ","도시자연공원((북한산)<시공원>)"," ","",""
"39394","생활서비스시설_공원_0845","ZON216","생활서비스시설_공원"," "," ","근린공원(궁동<시공원>)"," ","",""
"39395","생활서비스시설_공원_0852","ZON216","생활서비스시설_공원"," "," ","어린이공원(독립문)"," ","",""
"39356","생활서비스시설_공원_0699","ZON216","생활서비스시설_공원"," "," ","마을마당(상계1)"," ","",""
"38647","생활서비스시설_공원_0041","ZON216","생활서비스시설_공원"," "," ","근린공원(서울대공원)"," ","",""
"38648","생활서비스시설_공원_0042","ZON216","생활서비스시설_공원"," "," ","묘지공원(망우묘지공원)"," ","",""
"38649","생활서비스시설_공원_0043","ZON216","생활서비스시설_공원"," "," ","기타공원(서울숲)"," ","",""
