title,link,date,word
"안산시, 원포공원 재정비 사업 착공…국·도비 12억 투입",http://www.joongdo.co.kr/web/view.php?key=20220919010004744,2022.09.19.,"['안산시', '원포공원', '재정비', '사업', '착공', '국', '도비', '억', '투입']"
"완주군, 동물보호법 위반 집중 단속 실시",http://www.smartfn.co.kr/view.php?ud=20220905122323191502c37af707_46,2022.09.05.,"['완주군', '동물보호법', '위반', '집중', '단속', '실시']"
[인터뷰]김미경 은평구청장 “신(新)경제·교통 중심지 집중 육성”,https://view.asiae.co.kr/article/2022091509412839971,,"['인터뷰', '김미경', '은평구청장', '신', '경제', '교통', '중심지', '집중', '육성']"
"""1500만 펫심 잡자""…이재명 '식용 금지'·정세균 '진료비 표준화'",http://www.newstomato.com/ReadNews.aspx?no=1068018&inflow=N,2022.09.15.,"['만', '펫심', '잡자', '이재명', '식용', '금지', '정세균', '진료비', '표준화']"
진주휴게소서 잠시 쉬었다가시개,http://www.idomin.com/news/articleView.html?idxno=769165,2021.08.19.,"['진주휴게소서', '잠시', '쉬었다가시개']"
"[퇴출! 구석기 법령] 여야 대선후보, 반려동물로 1500만명 표심 잡는다",https://www.womaneconomy.co.kr/news/articleView.html?idxno=204399,2021.08.06.,"['퇴출', '구석기', '법령', '여야', '대선후보', '반려동물로', '만명', '표심', '잡는다']"
"경기도, 하천변에 반려견 야외쉼터 만든다",http://www.notepet.co.kr/news/article/article_view/?idx=23468&groupCode=AB120AD120,2021.09.13.,"['경기도', '하천변에', '반려견', '야외쉼터', '만든다']"
"[기관소식] 낙동강 칠서 지점, 조류경보 '관심' 단계 발령",http://www.kukinews.com/newsView/kuk202108050320,2021.08.06.,"['기관소식', '낙동강', '칠서', '지점', '조류경보', '관심', '단계', '발령']"
익산 함열에 반려동물 놀이터 개장,https://www.olchiolchi.com/?p=38356,2021.08.05.,"['익산', '함열에', '반려동물', '놀이터', '개장']"
"완주군, 동물보호법 위반 집중 단속",http://www.joongdo.co.kr/web/view.php?key=20220905010001127,2022.09.05.,"['완주군', '동물보호법', '위반', '집중', '단속']"
"[진주소식] 진주바이오산업진흥원, 경영실적평가 2년 연속 최고등급 행안부 장...",http://www.kukinews.com/newsView/kuk202108050257,2021.09.11.,"['진주소식', '진주바이오산업진흥원', '경영실적평가', '년', '연속', '최고등급', '행안부', '장']"
익산 반려동물 전용 무료 놀이터 개장,http://www.jjan.kr/news/articleView.html?idxno=2116628,2021.09.09.,"['익산', '반려동물', '전용', '무료', '놀이터', '개장']"
"반려동물 인구 1000만 시대, 반려동물과 함께 하는 서울관광 콘텐츠 개발",http://www.fnnews.com/news/202208230811279942,2022.08.23.,"['반려동물', '인구', '만', '시대', '반려동물과', '함께', '하는', '서울관광', '콘텐츠', '개발']"
"[수도권 주요 뉴스]경기도, 하천 산책로에 '반려견 야외쉼터' 시범사업",https://www.nocutnews.co.kr/news/5623895,2021.09.13.,"['수도권', '주요', '뉴스', '경기도', '하천', '산책로에', '반려견', '야외쉼터', '시범사업']"
"서산시, 반려동물 친화도시로 한 발 성큼",http://www.ggilbo.com/news/articleView.html?idxno=860755,2021.07.28.,"['서산시', '반려동물', '친화도시로', '한', '발', '성큼']"
노원 ‘살피미단’에 지원하세요,https://www.seoul.co.kr/news/newsView.php?id=20220829010003&wlog_tag3=naver,,"['노원', '살피미단', '에', '지원하세요']"
"강남구, 반려동물 사진 및 수기 공모전 개최",http://www.munhwa.com/news/view.html?no=2022082901039927307001,2022.08.29.,"['강남구', '반려동물', '사진', '및', '수기', '공모전', '개최']"
"[B tv 전주뉴스] 완주군, 이달까지 동물보호법 위반 행위 단속",http://ch1.skbroadband.com/content/view?parent_no=24&content_no=64&p_no=145777,2022.08.29.,"['B', 'tv', '전주뉴스', '완주군', '이달까지', '동물보호법', '위반', '행위', '단속']"
오세훈 시장 만난 대한수의사회 '교육프로그램 지원' 등 건의,https://www.news1.kr/articles/?4392698,2022.09.06.,"['오세훈', '시장', '만난', '대한수의사회', '교육프로그램', '지원', '등', '건의']"
"'돌 사진'에 '개 사과'까지…김성회 ""尹캠프 일베 놀이터?""",http://www.gobalnews.com/news/articleView.html?idxno=32958,2021.08.03.,"['돌', '사진', '에', '개', '사과', '까지', '김성회', '캠프', '일베', '놀이터']"
"목포시, 반려동물 놀이터 조성.. 최대 180마리 수용",http://ikbc.co.kr/kor/news?mode=view&nwCd=main_news_06&menuId=56_65_435&nwid=373627,2021.10.22.,"['목포시', '반려동물', '놀이터', '조성', '최대', '마리', '수용']"
"[진주Today] 진주시의회 경제복지위원회, 현장방문 활동 전개 外",http://www.meconomynews.com/news/articleView.html?idxno=55846,2021.10.22.,"['진주Today', '진주시의회', '경제복지위원회', '현장방문', '활동', '전개']"
"[진주24시] 진주시, 코로나19 잔여백신 접종 대상 확대",http://www.sisajournal.com/news/articleView.html?idxno=221079,2021.07.20.,"['진주', '시', '진주시', '코로나', '잔여백신', '접종', '대상', '확대']"
"""보이는 모든 게 구정이다""…노원구, 구민 모니터링 제도 확대 운영",http://www.shinailbo.co.kr/news/articleView.html?idxno=1590995,2021.07.20.,"['보이는', '모든', '게', '구정이다', '노원구', '구민', '모니터링', '제도', '확대', '운영']"
"""보이는 모든 게 구정이다""…노원구, 구민 모니터링 제도 확대 운영",http://www.shinailbo.co.kr/news/articleView.html?idxno=1590995,2022.08.25.,"['보이는', '모든', '게', '구정이다', '노원구', '구민', '모니터링', '제도', '확대', '운영']"
댕댕이·길냥이 띄우는 대권주자들…1천500만 '펫심' 쟁탈전,http://yna.kr/AKR20210727160200001?did=1195m,2021.07.28.,"['댕댕이', '길냥이', '띄우는', '대권주자들', '천', '만', '펫심', '쟁탈전']"
[브리핑 충남] 상반기 수산식품 수출액 '역대 최고' 달성...전년 대비 56.1% ...,http://www.newsprime.co.kr/news/article.html?no=549745,2021.07.29.,"['브리핑', '충남', '상반기', '수산식품', '수출액', '역대', '최고', '달성', '전년', '대비']"
"스타벅스, 야외 강아지놀이터 갖춘 매장 문연다",http://www.notepet.co.kr/news/article/article_view/?idx=24411&groupCode=AB120AD120,2021.12.30.,"['스타벅스', '야외', '강아지놀이터', '갖춘', '매장', '문연다']"
"강남구, ‘2022년 강남구 반려동물 사진 및 수기 공모전’ 개최 및 응모작 접...",https://www.siminilbo.co.kr/news/newsview.php?ncode=1160289498046920,2022.08.30.,"['강남구', '년', '강남구', '반려동물', '사진', '및', '수기', '공모전', '개최', '및', '응모작', '접']"
“우리집 댕댕이와 신나는 여름 휴가 떠나볼까”,https://www.khan.co.kr/economy/market-trend/article/202208021454001,2022.08.02.,"['우리집', '댕댕이와', '신나는', '여름', '휴가', '떠나볼까']"
"김민석 국회 보건복지위원장, 동물보호 및 학대 예방 연속 토론회",http://www.gukjenews.com/news/articleView.html?idxno=2260631,2021.07.06.,"['김민석', '국회', '보건복지위원장', '동물보호', '및', '학대', '예방', '연속', '토론회']"
"정부, 3월부터 '개파라치' 시행… 반려견 관리 강화",http://www.metroseoul.co.kr/news/newsview?newscd=2018011800080,2018.01.18.,"['정부', '월부터', '개파라치', '시행', '반려견', '관리', '강화']"
"강남구, 반려동물 사진 및 수기 공모",https://view.asiae.co.kr/article/2022082809472221332,2022.08.28.,"['강남구', '반려동물', '사진', '및', '수기', '공모']"
"과천시, 서울대공원 공터에 반려동물 놀이터 조성 추진",http://www.incheonilbo.com/news/articleView.html?idxno=1113336,2021.09.22.,"['과천시', '서울대공원', '공터에', '반려동물', '놀이터', '조성', '추진']"
[IT슈런스]②게임보다 높은 삼성화재 리텐션율…'빅테크 안 부럽네',http://www.bloter.net/newsView/blt202208110020,2022.08.11.,"['IT슈런스', '게임보다', '높은', '삼성화재', '리텐션율', '빅테크', '안', '부럽네']"
"노원구, 주민참여 행정 ‘살피미단’ 확대 운영",http://news.heraldcorp.com/view.php?ud=20220825000069,2022.08.25.,"['노원구', '주민참여', '행정', '살피미단', '확대', '운영']"
서산시 반려동물 친화도시 성큼,http://www.cctimes.kr/news/articleView.html?idxno=662888,2021.06.27.,"['서산시', '반려동물', '친화도시', '성큼']"
"김민석 ""동물보호 연속 토론회 개최..반려동물 행복권 검토""",http://www.fnnews.com/news/202107061542252798,2021.07.06.,"['김민석', '동물보호', '연속', '토론회', '개최', '반려동물', '행복권', '검토']"
세계에서 강아지와 여행하기 가장 좋은 도시는?,http://news.mk.co.kr/newsRead.php?no=685261&year=2022,2022.08.04.,"['세계에서', '강아지와', '여행하기', '가장', '좋은', '도시는']"
"샌프란시스코관광청, 포브스지 '최고의 펫 프렌들리 도시로 샌프란시스코 선정...",http://www.discoverynews.kr/news/articleView.html?idxno=851646,2022.08.03.,"['샌프란시스코관광청', '포브스지', '최고의', '펫', '프렌들리', '도시로', '샌프란시스코', '선정']"
"개·고양이 나면 고양시로 보내라, 6만 반려동물 '천국'",http://www.newsis.com/view/?id=NISX20210618_0001481705&cID=10817&pID=14000,2021.06.20.,"['개', '고양이', '나면', '고양시로', '보내라', '만', '반려동물', '천국']"
"배우 이기우, 더운 여름 나는 방법 4가지(feat. 반려견 테디)",http://sports.khan.co.kr/news/sk_index.html?art_id=202108261624003&sec_id=540101&pt=nv,2021.08.26.,"['배우', '이기우', '더운', '여름', '나는', '방법', '가지', 'feat', '반려견', '테디']"
펫 프렌들리 도시 '샌프란시스코'로 댕댕이와 함께 여행 가볼까?,http://www.tournews21.com/news/articleView.html?idxno=53602,2022.08.03.,"['펫', '프렌들리', '도시', '샌프란시스코', '로', '댕댕이와', '함께', '여행', '가볼까']"
[이슈초대석] 김산 무안군수,http://www.ikbc.co.kr/article/view/kbc202208180061,2022.08.18.,"['이슈초대석', '김산', '무안군수']"
이낙연 전 대표 ˝동물진료비 공시제 빠른 도입 위해 노력할 것˝,http://www.dailyvet.co.kr/news/policy/148893,2021.06.14.,"['이낙연', '전', '대표', '동물진료비', '공시제', '빠른', '도입', '위해', '노력할', '것']"
[저수지이야기]《8》와! 이런 곳이 다 있어··· '기흥호수공원',http://www.thereport.co.kr/news/articleView.html?idxno=22228,2022.08.01.,"['저수지이야기', '와', '이런', '곳이', '다', '있어', '기흥호수공원']"
"이낙연 전 대표, 강아지 '독도' 안고 찰칵",http://www.notepet.co.kr/news/article/article_view/?idx=22569&groupCode=AB120AD120,2021.06.14.,"['이낙연', '전', '대표', '강아지', '독도', '안고', '찰칵']"
"이낙연 ""반려동물, '물건' 아냐""…민법 개정 필요성 언급",https://www.news1.kr/articles/?4337719,2021.06.13.,"['이낙연', '반려동물', '물건', '아냐', '민법', '개정', '필요성', '언급']"
"뉴트리플랜, ‘알로프트 서울 강남’과 펫캉스 콜래보 진행",http://www.edaily.co.kr/news/newspath.asp?newsid=01377606629085000,2021.06.24.,"['뉴트리플랜', '알로프트', '서울', '강남', '과', '펫캉스', '콜래보', '진행']"
"9~11월, 월드컵공원 등지서 반려견 무료 질병검사",http://www.metroseoul.co.kr/news/newsview?newscd=2017091300086,2017.09.13.,"['월', '월드컵공원', '등지서', '반려견', '무료', '질병검사']"
"""민원인과 함께 해결방안 모색""…김상돈 의왕시장, '제38차 현장행정의 날' 운...",http://www.joongboo.com/news/articleView.html?idxno=363490009,2021.06.11.,"['민원인과', '함께', '해결방안', '모색', '김상돈', '의왕시장', '제', '차', '현장행정의', '날', '운']"
"[JOB인터뷰] 부산 마루하루 여영헌 대표, ""우리 반려견처럼 온 마음을 다하는...",http://www.sisunnews.co.kr/news/articleView.html?idxno=145082,2021.08.12.,"['JOB인터뷰', '부산', '마루하루', '여영헌', '대표', '우리', '반려견처럼', '온', '마음을', '다하는']"
전유성 떠난후 '개나소나' 못쓰는 청도군…새로 연 축제,https://www.joongang.co.kr/article/25091170,2022.08.01.,"['전유성', '떠난후', '개나소나', '못쓰는', '청도군', '새로', '연', '축제']"
"영업이익 2500%↑, 강원랜드, 3분기 만에 적자 탈출",https://sports.donga.com/article/all/20220816/114964117/2,2022.08.16.,"['영업이익', '강원랜드', '분기', '만에', '적자', '탈출']"
"강원랜드, 3분기 만에 흑자 전환",https://www.gukjenews.com/news/articleView.html?idxno=2529154,2022.08.15.,"['강원랜드', '분기', '만에', '흑자', '전환']"
[7일 의왕시 소식] 결식우려아동 전수조사 실시 등,https://www.asiatime.co.kr/article/20210607500056,2021.06.07.,"['일', '의왕시', '소식', '결식우려아동', '전수조사', '실시', '등']"
창원시 펫-빌리지 야간개장 점등식 개최,http://www.gndomin.com/news/articleView.html?idxno=279227,2021.06.06.,"['창원시', '펫', '빌리지', '야간개장', '점등식', '개최']"
"[이슈플러스] 휴가철 증가하는 동물 유기, 성숙한 반려동물 문화 필요",https://www.mstoday.co.kr/news/articleView.html?idxno=79361,2022.07.25.,"['이슈플러스', '휴가철', '증가하는', '동물', '유기', '성숙한', '반려동물', '문화', '필요']"
"핏펫, 삼성동 단독 신사옥으로 이전",https://view.asiae.co.kr/article/2022072813542574755,2022.07.29.,"['핏펫', '삼성동', '단독', '신사옥으로', '이전']"
"강원랜드, 경영혁신으로 3분기 만에 흑자 전환",http://www.shinailbo.co.kr/news/articleView.html?idxno=1586780,2022.08.13.,"['강원랜드', '경영혁신으로', '분기', '만에', '흑자', '전환']"
반려견과 여름휴가를…호텔 '펫캉스' 상품 봇물,http://www.finomy.com/news/articleView.html?idxno=97468,2021.08.09.,"['반려견과', '여름휴가를', '호텔', '펫캉스', '상품', '봇물']"
울산 동구 '반려동물 놀이터' 다음달 중순 문 연다,http://www.newsis.com/view/?id=NISX20210910_0001579409&cID=10899&pID=10800,2021.09.10.,"['울산', '동구', '반려동물', '놀이터', '다음달', '중순', '문', '연다']"
"강원랜드 3분기만에 흑자..리조트 급등, 펫 등 다각화",http://news.heraldcorp.com/view.php?ud=20220812000247,2022.08.12.,"['강원랜드', '분기만에', '흑자', '리조트', '급등', '펫', '등', '다각화']"
김상돈 의왕시장 38차 갈등민원현장 로드체크,http://www.fnnews.com/news/202106131254388113,2021.06.13.,"['김상돈', '의왕시장', '차', '갈등민원현장', '로드체크']"
끝이 안 보이는 흙더미 산…강남엔 '발 묶인' 침수차들,https://news.jtbc.co.kr/article/article.aspx?news_id=NB12070430,2022.08.11.,"['끝이', '안', '보이는', '흙더미', '산', '강남엔', '발', '묶인', '침수차들']"
"강원랜드, 3분기 만에 흑자 전환  ",https://www.pressian.com/pages/articles/2022081210245243919?utm_source=naver&utm_medium=search,2022.08.12.,"['강원랜드', '분기', '만에', '흑자', '전환']"
"김상돈 의왕시장, 직접 현장 찾아 시민불편 해소 나서",http://www.ajunews.com/view/20210611111902643,2021.06.11.,"['김상돈', '의왕시장', '직접', '현장', '찾아', '시민불편', '해소', '나서']"
"하트독, 여름 휴가철 맞이 '펫캉스 풀빌라' 추천",http://www.rpm9.com/news/article.html?id=20220731090001,2022.07.31.,"['하트독', '여름', '휴가철', '맞이', '펫캉스', '풀빌라', '추천']"
"한국어질리티연합, 9월 LEEZ 어질리티 3차 대회 개최",http://www.babytimes.co.kr/news/articleView.html?idxno=59076,2022.07.21.,"['한국어질리티연합', '월', 'LEEZ', '어질리티', '차', '대회', '개최']"
반려동물도 '고객'…각 지자체 복지행정 주력,http://www.newsis.com/view/?id=NISX20210607_0001467176&cID=10803&pID=14000,2021.06.07.,"['반려동물도', '고객', '각', '지자체', '복지행정', '주력']"
"한국어질리티연합, 종근당바이오와 LEEZ 어질리티 3차 대회 개최",http://www.sisunnews.co.kr/news/articleView.html?idxno=167255,2022.07.20.,"['한국어질리티연합', '종근당바이오와', 'LEEZ', '어질리티', '차', '대회', '개최']"
"창원시, 펫-빌리지 야간개장 점등식 개최…“저녁에도 놀러오세요”",http://www.viva100.com/main/view.php?key=20210606010001283,2021.06.06.,"['창원시', '펫', '빌리지', '야간개장', '점등식', '개최', '저녁에도', '놀러오세요']"
"[창원소식] 허성무 창원시장, 창원천서 '줍깅' 동참",http://www.kukinews.com/newsView/kuk202106060064,2021.06.06.,"['창원소식', '허성무', '창원시장', '창원천서', '줍깅', '동참']"
"펫프렌즈·핏펫 ""저희 IT 인력 많이 뽑아요""",http://www.notepet.co.kr/news/article/article_view/?idx=26300&groupCode=AB120AD120,2022.07.29.,"['펫프렌즈', '핏펫', '저희', 'IT', '인력', '많이', '뽑아요']"
“창원 펫-빌리지서 저녁에도 놀아주개”,http://www.knnews.co.kr/news/articleView.php?idxno=1351525,2021.05.19.,"['창원', '펫', '빌리지서', '저녁에도', '놀아주개']"
[카드뉴스] 경기 포천시 주요뉴스 (7월 7일),http://www.weeklytoday.com/news/articleView.html?idxno=503482,2022.07.07.,"['카드뉴스', '경기', '포천시', '주요뉴스', '월', '일']"
[여행+] 스키장은 겨울 아닌 다른 계절에는 뭐할까?,http://www.edaily.co.kr/news/newspath.asp?newsid=01249686629048920,,"['여행', '스키장은', '겨울', '아닌', '다른', '계절에는', '뭐할까']"
강북 넘어 지방까지…강남 떠나 명당 찾는 스타트업들,https://www.ajunews.com/view/20220802150704582,2021.05.14.,"['강북', '넘어', '지방까지', '강남', '떠나', '명당', '찾는', '스타트업들']"
"""동물생명 존중하자"" 의정부시, 동물복지 정책 추진",http://www.newsis.com/view/?id=NISX20210523_0001449950&cID=10817&pID=14000,2022.08.03.,"['동물생명', '존중하자', '의정부시', '동물복지', '정책', '추진']"
“재개발·재건축 100여 곳 신속 진행…주택정비 시계 앞당길 것”,http://www.munhwa.com/news/view.html?no=2022080201032603350001,2021.05.23.,"['재개발', '재건축', '여', '곳', '신속', '진행', '주택정비', '시계', '앞당길', '것']"
"[오늘의 주요일정] 충북·세종(2일,화)",https://www.news1.kr/articles/4760187,,"['오늘의', '주요일정', '충북', '세종', '일', '화']"
"""반려견 유실·유기 방지""…동물등록 자진신고 전년보다 2.6배 늘어",http://www.newsis.com/view/?id=NISX20210826_0001560875&cID=10401&pID=10400,2022.08.02.,"['반려견', '유실', '유기', '방지', '동물등록', '자진신고', '전년보다', '배', '늘어']"
"""강아지와 함께 오세요"" 대관령 하늘목장, 애견동반 산책로 조성",https://www.news1.kr/articles/?4293547,2022.08.02.,"['강아지와', '함께', '오세요', '대관령', '하늘목장', '애견동반', '산책로', '조성']"
"핏펫, 단독 신사옥으로 확장 이전 및 인재 채용",https://www.sedaily.com/NewsView/268PL8H2JR,2021.08.26.,"['핏펫', '단독', '신사옥으로', '확장', '이전', '및', '인재', '채용']"
학대 의심 반려견은 구조했지만...,https://busanmbc.co.kr/article/1Ru9Kie0ZES6lDnO0,2021.07.26.,"['학대', '의심', '반려견은', '구조했지만']"
경기 양주 개별주택가격 2.6%···'최고가 주택 12억8900만원',http://www.ajunews.com/view/20210429094642824,2021.04.29.,"['경기', '양주', '개별주택가격', '최고가', '주택', '억', '만원']"
"[기획] 유통가, 'MZ 명절' 핼러윈 이벤트 강화",http://www.sisafocus.co.kr/news/articleView.html?idxno=285191,2022.10.19.,"['기획', '유통가', 'MZ', '명절', '핼러윈', '이벤트', '강화']"
"포천시, 강형욱 초청 '學숲아카데미' 인문학 강연 개최",https://www.wikitree.co.kr/articles/769952,2022.07.07.,"['포천시', '강형욱', '초청', '숲아카데미', '인문학', '강연', '개최']"
"성북구의회, 양순임·안향자 의원 5분 발언 '송곳질의'",http://www.jeonmae.co.kr/news/articleView.html?idxno=838067,2021.04.26.,"['성북구의회', '양순임', '안향자', '의원', '분', '발언', '송곳질의']"
학대 의심 반려견은 구조했지만...,https://mbcgn.kr/article/buDsGZh_olT,2021.07.23.,"['학대', '의심', '반려견은', '구조했지만']"
“고객 체류시간 늘려라”...백화점들 ‘초대형 놀이터’ 변신중,http://news.heraldcorp.com/view.php?ud=20210726000546,,"['고객', '체류시간', '늘려라', '백화점들', '초대형', '놀이터', '변신중']"
"[생활경제뉴스] 유니클로, 울트라 라이트 다운 키즈 라인 론칭 外",https://www.busan.com/view/busan/view.php?code=2022102015234021738,2021.07.26.,"['생활경제뉴스', '유니클로', '울트라', '라이트', '다운', '키즈', '라인', '론칭']"
[책&생각] 다정과 환대로 상처를 치유하는 정여울의 세계,https://www.hani.co.kr/arti/culture/book/1051948.html,2022.10.20.,"['책', '생각', '다정과', '환대로', '상처를', '치유하는', '정여울의', '세계']"
"이태훈 대구 달서구청장 ""두류공원 일대, 대구판 센트럴파크로""",http://www.kyongbuk.co.kr/news/articleView.html?idxno=2106958,2022.07.22.,"['이태훈', '대구', '달서구청장', '두류공원', '일대', '대구판', '센트럴파크로']"
"이태훈 대구 달서구청장 ""두류공원 일대, 대구판 센트럴파크로""",http://www.kyongbuk.co.kr/news/articleView.html?idxno=2106958,2022.07.12.,"['이태훈', '대구', '달서구청장', '두류공원', '일대', '대구판', '센트럴파크로']"
"서울·부산 재보선 D-1, 주요 후보 동물 공약은",http://www.dailyvet.co.kr/news/policy/145362,2021.04.06.,"['서울', '부산', '재보선', 'D', '주요', '후보', '동물', '공약은']"
"""주말마다 만실"" 올해 펫 객실 예약률 20% 이상 차지...펫캉스 상품 봇물",http://www.pinpointnews.co.kr/news/articleView.html?idxno=123390,2022.06.16.,"['주말마다', '만실', '올해', '펫', '객실', '예약률', '이상', '차지', '펫캉스', '상품', '봇물']"
일자리·복지·문화관광 중점'서부권 시대' 중심도시 박차,http://www.kbmaeil.com/news/articleView.html?idxno=934420,2022.07.17.,"['일자리', '복지', '문화관광', '중점', '서부권', '시대', '중심도시', '박차']"
"의성펫월드, 한국관광공사 주관 '7월 가볼만한 곳' 선정",http://www.newsis.com/view/?id=NISX20220630_0001926132&cID=10810&pID=10800,2022.06.30.,"['의성펫월드', '한국관광공사', '주관', '월', '가볼만한', '곳', '선정']"
"경기관광공사 ""더위야 와라""...가족·반려동물 동반 관광지 추천",https://www.gukjenews.com/news/articleView.html?idxno=2491341,2022.06.20.,"['경기관광공사', '더위야', '와라', '가족', '반려동물', '동반', '관광지', '추천']"
‘펫휴머니제이션’ 확산세… 반려동물 관련 환경·산업 무한성장 中,https://www.viva100.com/main/view.php?key=20220623010005522,2022.06.24.,"['펫휴머니제이션', '확산세', '반려동물', '관련', '환경', '산업', '무한성장']"
반려견 등록은 선택 아닌 필수... 자진신고 기간에 등록하면 과태료 안 물어,http://www.civicnews.com/news/articleView.html?idxno=32145,2021.07.14.,"['반려견', '등록은', '선택', '아닌', '필수', '자진신고', '기간에', '등록하면', '과태료', '안', '물어']"
"태백시 ""반려견 등록하세요""...내달 30일까지 접수",http://www.kukinews.com/newsView/kuk202108120237,2021.08.12.,"['태백시', '반려견', '등록하세요', '내달', '일까지', '접수']"
"성유리, 으리으리한 마당+테라스家있으니 쌍둥이 딸 놀이터는 필요없네",http://www.osen.co.kr/article/G1111703323,2021.11.28.,"['성유리', '으리으리한', '마당', '테라스', '있으니', '쌍둥이', '딸', '놀이터는', '필요없네']"
반려견에게 '화장실' 알려주는 방법은?,http://www.upinews.kr/newsView/upi202107120114,2021.07.13.,"['반려견에게', '화장실', '알려주는', '방법은']"
"논산시, 반려동물 등록, 자진신고제 기간 운영",https://www.gukjenews.com/news/articleView.html?idxno=2508206,2022.07.14.,"['논산시', '반려동물', '등록', '자진신고제', '기간', '운영']"
아이와 반려동물 함께...알펜시아에서 '스트레스' 날려요,http://www.ajunews.com/view/20210407193632872,2021.04.09.,"['아이와', '반려동물', '함께', '알펜시아에서', '스트레스', '날려요']"
"고양특례시 '희망-내일 일자리' 참여자, 유기 동물 복지에 힘써",http://www.enewstoday.co.kr/news/articleView.html?idxno=1582966,2022.07.12.,"['고양특례시', '희망', '내일', '일자리', '참여자', '유기', '동물', '복지에', '힘써']"
"한국관광공사, ‘7월 가볼만한 곳’ 의성펫월드 선정",http://www.skyedaily.com/news/news_view.html?ID=160453,2022.07.01.,"['한국관광공사', '월', '가볼만한', '곳', '의성펫월드', '선정']"
"[민선8기 시작을 묻다] 김형찬 부산 강서구청장 ""곧 인구 30만 시대""",https://www.news1.kr/articles/?4727964,2022.07.01.,"['민선', '기', '시작을', '묻다', '김형찬', '부산', '강서구청장', '곧', '인구', '만', '시대']"
"""반려동물과 함께 즐겨요"" 안양시, '반려동물 축제' 개최",http://www.newsis.com/view/?id=NISX20221015_0002049042&cID=10803&pID=14000,2022.10.15.,"['반려동물과', '함께', '즐겨요', '안양시', '반려동물', '축제', '개최']"
한국관광공사 ‘7월 가볼만한 곳’ 의성펫월드 선정 외 [의성소식],http://www.kukinews.com/newsView/kuk202206300073,2022.06.30.,"['한국관광공사', '월', '가볼만한', '곳', '의성펫월드', '선정', '외', '의성소식']"
“구청이 직접 운행하는 ‘다람쥐버스’ 도입 추진”,http://www.busan.com/view/busan/view.php?code=2022062019365051815,,"['구청이', '직접', '운행하는', '다람쥐버스', '도입', '추진']"
"""반려인 '표심' 잡아라""…정치권, '반려동물' 공약·입법활동 봇물",http://www.newsworks.co.kr/news/articleView.html?idxno=535591,2022.06.20.,"['반려인', '표심', '잡아라', '정치권', '반려동물', '공약', '입법활동', '봇물']"
[편집국 고양이] '동물동락' 세상을 위해 투표해주세요!,http://www.busan.com/view/busan/view.php?code=2021040111505461882,2021.03.19.,"['편집국', '고양이', '동물동락', '세상을', '위해', '투표해주세요']"
진주시 친환경 건강도시 조성 사업 속도낸다,http://www.gndomin.com/news/articleView.html?idxno=270846,2021.04.02.,"['진주시', '친환경', '건강도시', '조성', '사업', '속도낸다']"
"박영선, 반려동물 공약…""진료비 공시제·물림사고 보험 도입""",http://www.newsis.com/view/?id=NISX20210316_0001372197&cID=10301&pID=10300,2021.03.17.,"['박영선', '반려동물', '공약', '진료비', '공시제', '물림사고', '보험', '도입']"
"의성펫월드, 한국관광공사 ‘7월 가볼만한 곳’ 선정",http://www.breaknews.com/905546,2022.06.30.,"['의성펫월드', '한국관광공사', '월', '가볼만한', '곳', '선정']"
"""반려인 '표심' 잡아라""…정치권, '반려동물' 공약·입법활동 봇물",http://www.newsworks.co.kr/news/articleView.html?idxno=535591,2021.03.19.,"['반려인', '표심', '잡아라', '정치권', '반려동물', '공약', '입법활동', '봇물']"
[편집국 고양이] '동물동락' 세상을 위해 투표해주세요!,http://www.busan.com/view/busan/view.php?code=2021040111505461882,2021.04.02.,"['편집국', '고양이', '동물동락', '세상을', '위해', '투표해주세요']"
진주시 친환경 건강도시 조성 사업 속도낸다,http://www.gndomin.com/news/articleView.html?idxno=270846,2021.03.17.,"['진주시', '친환경', '건강도시', '조성', '사업', '속도낸다']"
"박영선, 반려동물 공약…""진료비 공시제·물림사고 보험 도입""",http://www.newsis.com/view/?id=NISX20210316_0001372197&cID=10301&pID=10300,2021.03.16.,"['박영선', '반려동물', '공약', '진료비', '공시제', '물림사고', '보험', '도입']"
8월까지 반려동물 등록 안하면 과태료 최대 60만원 낸다,http://news.mt.co.kr/mtview.php?no=2022062716590372648,2022.06.28.,"['월까지', '반려동물', '등록', '안하면', '과태료', '최대', '만원', '낸다']"
"[2040 인천시 공원녹지기본계획] 한남정맥·바다의 도시 인천, 녹색을 담는다",http://www.incheonilbo.com/news/articleView.html?idxno=1150478,2022.06.28.,"['인천시', '공원녹지기본계획', '한남정맥', '바다의', '도시', '인천', '녹색을', '담는다']"
민간영역 침범한 서울시장 공약들,http://news.mk.co.kr/newsRead.php?no=294109&year=2021,,"['민간영역', '침범한', '서울시장', '공약들']"
"포천시, '소통과 신뢰의 시민중심 포천' 민선8기 힘찬 시작",http://www.enewstoday.co.kr/news/articleView.html?idxno=1581901,2021.03.28.,"['포천시', '소통과', '신뢰의', '시민중심', '포천', '민선', '기', '힘찬', '시작']"
원도심 특화정비·이음숲 지속확대 인천시 공원녹지 기본계획 '대변혁',http://www.kihoilbo.co.kr/news/articleView.html?idxno=985508,2022.07.07.,"['원도심', '특화정비', '이음숲', '지속확대', '인천시', '공원녹지', '기본계획', '대변혁']"
